ILCE_ORJ,MAHALLE_ORJ,ALAN_M2,NUFUS_2025,TAHMINI_NUFUS_2026,TAHMINI_NUFUS_2027,XGB_TAHMINI_NUFUS_2026,XGB_TAHMINI_NUFUS_2027,KISI_BASI_M2_2025,XGB_KISI_BASI_M2_2026,XGB_KISI_BASI_M2_2027,HEDEF_ALAN_M2_2025,HEDEF_ALAN_M2_XGB_2026,HEDEF_ALAN_M2_XGB_2027,EKLENMESI_GEREKEN_ALAN_M2_2025,EKLENMESI_GEREKEN_ALAN_M2_XGB_2026,EKLENMESI_GEREKEN_ALAN_M2_XGB_2027,XGB_RISK_2025,XGB_RISK_2026,XGB_RISK_2027,ESLESME_TURU
Bergama,Yukarikiriklar Mah.,1000.0,117,117,117,119,123,8.547008547008547,8.403361344537815,8.130081300813009,175.5,178.5,184.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Zafer Mah.,12500.0,4374,4382,4390,4380,4380,2.857796067672611,2.853881278538813,2.853881278538813,6561.0,6570.0,6570.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Zagnoz Mah.,500.0,75,75,75,79,82,6.666666666666667,6.329113924050633,6.097560975609756,112.5,118.5,123.0,0.0,0.0,0.0,0,0,0,STRICT_FUZZY
Bergama,Zeytindag Mah.,16000.0,2618,2623,2628,2640,2640,6.111535523300229,6.0606060606060606,6.0606060606060606,3927.0,3960.0,3960.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Cakirlar Mah.,300.0,63,63,63,68,72,4.761904761904762,4.411764705882353,4.166666666666667,94.5,102.0,108.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Caltikoru Mah.,220.0,48,48,48,56,62,4.583333333333333,3.9285714285714284,3.5483870967741935,72.0,84.0,93.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Calibahce Mah.,320.0,60,60,60,65,72,5.333333333333333,4.923076923076923,4.444444444444445,90.0,97.5,108.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Camavlu Mah.,1670.0,528,529,530,531,531,3.162878787878788,3.145009416195857,3.145009416195857,792.0,796.5,796.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Camkoy Mah.,415.0,147,147,148,146,146,2.82312925170068,2.8424657534246576,2.8424657534246576,220.5,219.0,219.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Camoba Mah.,200.0,72,72,72,72,72,2.7777777777777777,2.7777777777777777,2.7777777777777777,108.0,108.0,108.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Celtikci Mah.,1800.0,150,150,151,152,152,12.0,11.842105263157896,11.842105263157896,225.0,228.0,228.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Citkoy Mah.,1400.0,175,175,176,176,176,8.0,7.954545454545454,7.954545454545454,262.5,264.0,264.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Cobanlar Mah.,500.0,97,97,97,101,101,5.154639175257732,4.9504950495049505,4.9504950495049505,145.5,151.5,151.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Curukbaglar Mah.,1300.0,123,123,123,123,123,10.56910569105691,10.56910569105691,10.56910569105691,184.5,184.5,184.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Oksuzler Mah.,325.0,148,148,149,152,152,2.195945945945946,2.138157894736842,2.138157894736842,222.0,228.0,228.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Orenli Mah.,1230.0,364,365,365,367,369,3.379120879120879,3.35149863760218,3.3333333333333335,546.0,550.5,553.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Orlemis Mah.,690.0,266,267,267,271,276,2.593984962406015,2.5461254612546127,2.5,399.0,406.5,414.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Urkutler Mah.,685.0,158,158,159,159,159,4.3354430379746836,4.3081761006289305,4.3081761006289305,237.0,238.5,238.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Uctepe Mah.,360.0,64,64,64,68,72,5.625,5.294117647058823,5.0,96.0,102.0,108.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Ikizler Mah.,350.0,129,129,129,130,134,2.7131782945736433,2.6923076923076925,2.611940298507463,193.5,195.0,201.0,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Incecikler Mah.,2000.0,187,187,188,189,189,10.695187165775401,10.582010582010582,10.582010582010582,280.5,283.5,283.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Inesir Mah.,270.0,114,114,114,115,119,2.3684210526315788,2.347826086956522,2.26890756302521,171.0,172.5,178.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Inkilap Mah.,2907.0,1331,1334,1336,1315,1295,2.1840721262208866,2.2106463878326994,2.2447876447876447,1996.5,1972.5,1942.5,0.0,0.0,0.0,0,0,0,EXACT
Bergama,Islamsaray Mah.,51000.0,1477,1480,1483,1478,1478,34.529451591062966,34.50608930987821,34.50608930987821,2215.5,2217.0,2217.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Adakure Mah.,3000.0,387,385,383,396,396,7.751937984496124,7.575757575757576,7.575757575757576,580.5,594.0,594.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Aktepe Mah.,30000.0,451,449,447,458,460,66.51884700665188,65.50218340611353,65.21739130434783,676.5,687.0,690.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Alakecili Mah.,352.0,102,102,101,107,108,3.450980392156863,3.289719626168224,3.259259259259259,153.0,160.5,162.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Ataturk Mah.,5697.0,2262,2252,2241,2231,2231,2.518567639257294,2.5535634244733303,2.5535634244733303,3393.0,3346.5,3346.5,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Bakirkoy Mah.,1012.0,221,220,219,220,220,4.579185520361991,4.6,4.6,331.5,330.0,330.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Beykoy Mah.,3000.0,291,290,288,292,292,10.309278350515465,10.273972602739725,10.273972602739725,436.5,438.0,438.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Cumhuriyet Mah.,7656.0,3061,3047,3033,3050,3050,2.501143417183927,2.5101639344262296,2.5101639344262296,4591.5,4575.0,4575.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Erikli Mah.,1500.0,330,328,327,326,326,4.545454545454546,4.601226993865031,4.601226993865031,495.0,489.0,489.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Egridere Mah.,5360.0,635,632,629,626,622,8.440944881889763,8.562300319488818,8.617363344051446,952.5,939.0,933.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Halikoy Mah.,1800.0,381,379,377,378,378,4.724409448818897,4.761904761904762,4.761904761904762,571.5,567.0,567.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Karaoba Mah.,18000.0,341,339,338,342,343,52.78592375366569,52.63157894736842,52.478134110787174,511.5,513.0,514.5,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Kurudere Mah.,2008.0,462,460,458,464,464,4.346320346320346,4.327586206896552,4.327586206896552,693.0,696.0,696.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Menderes Mah.,568.0,128,127,127,130,134,4.4375,4.369230769230769,4.2388059701492535,192.0,195.0,201.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Mutaflar Mah.,1260.0,291,290,288,292,292,4.329896907216495,4.315068493150685,4.315068493150685,436.5,438.0,438.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Palamutcuk Mah.,1088.0,234,233,232,235,235,4.64957264957265,4.629787234042553,4.629787234042553,351.0,352.5,352.5,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Sarikaya Mah.,768.0,181,180,179,181,181,4.2430939226519335,4.2430939226519335,4.2430939226519335,271.5,271.5,271.5,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Tabaklar Mah.,296.0,65,65,64,72,72,4.553846153846154,4.111111111111111,4.111111111111111,97.5,108.0,108.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Yagcilar Mah.,2000.0,428,426,424,432,432,4.672897196261682,4.62962962962963,4.62962962962963,642.0,648.0,648.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Yeniyurt Mah.,304.0,74,74,73,79,82,4.108108108108108,3.848101265822785,3.707317073170732,111.0,118.5,123.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Yesiltepe Mah.,1280.0,269,268,267,271,276,4.758364312267658,4.723247232472325,4.63768115942029,403.5,406.5,414.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Yukariaktepe Mah.,1280.0,299,298,296,301,301,4.280936454849498,4.25249169435216,4.25249169435216,448.5,451.5,451.5,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Yukaritosunlar Mah.,608.0,157,156,156,154,154,3.872611464968153,3.948051948051948,3.948051948051948,235.5,231.0,231.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Camlik Mah.,1660.0,378,376,375,378,378,4.391534391534392,4.391534391534392,4.391534391534392,567.0,567.0,567.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Ciftlikkoy Mah.,1700.0,176,175,174,176,176,9.659090909090908,9.659090909090908,9.659090909090908,264.0,264.0,264.0,0.0,0.0,0.0,0,0,0,EXACT
Beydag,Comaklar Mah.,1600.0,300,299,297,301,301,5.333333333333333,5.3156146179401995,5.3156146179401995,450.0,451.5,451.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Barbaros Mah.,34872.0,11413,11508,11603,11465,11465,3.0554630684307367,3.0416048844308765,3.0416048844308765,17119.5,17197.5,17197.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Besyol Mah.,5700.0,381,384,387,382,383,14.960629921259843,14.921465968586388,14.882506527415144,571.5,573.0,574.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Egemenlik Mah.,7900.0,2371,2391,2411,2345,2345,3.3319274567692956,3.368869936034115,3.368869936034115,3556.5,3517.5,3517.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Ergene Mah.,23300.0,11031,11123,11215,11089,11090,2.1122291723325173,2.1011813508882677,2.1009918845807034,16546.5,16633.5,16635.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Erzene Mah.,393580.0,39767,40097,40430,40050,40179,9.897150904015893,9.827215980024969,9.795664401801936,59650.5,60075.0,60268.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Evka 4 Mah.,46380.0,14179,14297,14415,14380,14384,3.2710346286762113,3.2253129346314324,3.224416017797553,21268.5,21570.0,21576.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Egridere Mah.,3600.0,1919,1935,1951,1938,1972,1.8759770713913497,1.8575851393188854,1.8255578093306288,2878.5,2907.0,2958.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Gokdere Mah.,4000.0,379,382,385,381,382,10.554089709762533,10.498687664041995,10.471204188481675,568.5,571.5,573.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Karacam Mah.,12600.0,691,697,703,707,723,18.234442836468887,17.821782178217823,17.42738589211618,1036.5,1060.5,1084.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Kayadibi Mah.,3000.0,288,290,293,293,296,10.416666666666666,10.238907849829351,10.135135135135135,432.0,439.5,444.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Kazimdirik Mah.,134340.0,36762,37067,37375,37192,37368,3.654316957728089,3.612067111206711,3.5950545921644186,55143.0,55788.0,56052.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Kemalpasa Mah.,107900.0,11065,11157,11249,11092,11092,9.751468594667871,9.727731698521456,9.727731698521456,16597.5,16638.0,16638.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Kurudere Mah.,2000.0,61,62,62,69,76,32.78688524590164,28.985507246376812,26.31578947368421,91.5,103.5,114.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Laka Mah.,2700.0,449,453,456,458,460,6.013363028953229,5.895196506550218,5.869565217391305,673.5,687.0,690.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Meric Mah.,162620.0,8568,8639,8711,8680,8680,18.979925303454714,18.735023041474655,18.735023041474655,12852.0,13020.0,13020.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Mevlana Mah.,62240.0,25747,25961,26176,25978,26001,2.417369013865693,2.395873431365001,2.393754086381293,38620.5,38967.0,39001.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Naldoken Mah.,21900.0,10874,10964,11055,10999,11080,2.013978296854883,1.991090099099918,1.976534296028881,16311.0,16498.5,16620.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Tuna Mah.,11200.0,7200,7260,7320,7206,7207,1.5555555555555556,1.5542603386067166,1.554044678784515,10800.0,10809.0,10810.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Yunus Emre Mah.,12000.0,3190,3216,3243,3186,3187,3.761755485893417,3.766478342749529,3.7652965171007216,4785.0,4779.0,4780.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Camici Mah.,2400.0,295,297,300,301,305,8.135593220338983,7.973421926910299,7.868852459016393,442.5,451.5,457.5,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Cicekli Mah.,1280.0,381,384,387,381,382,3.3595800524934383,3.3595800524934383,3.350785340314136,571.5,571.5,573.0,0.0,0.0,0.0,0,0,0,EXACT
Bornova,Umit Mah.,8000.0,4380,4416,4453,4419,4420,1.82648401826484,1.8103643358225843,1.8099547511312217,6570.0,6628.5,6630.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,29 Ekim Mah.,49223.0,1632,1625,1618,1641,1640,30.161151960784313,29.995734308348567,30.014024390243904,2448.0,2461.5,2460.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,Adatepe Mah.,243453.0,20517,20429,20341,20365,20373,11.86591606960082,11.95448072673705,11.949786482108673,30775.5,30547.5,30559.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Akincilar Mah.,381192.0,11261,11212,11164,11284,11302,33.850634934730486,33.78163771712159,33.72783578127765,16891.5,16926.0,16953.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,Belenbasi Mah.,22960.0,1838,1830,1822,1859,1859,12.491838955386289,12.350726196880043,12.350726196880043,2757.0,2788.5,2788.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Cumhuriyet Mah.,15800.0,4610,4590,4570,4499,4496,3.4273318872017353,3.511891531451434,3.51423487544484,6915.0,6748.5,6744.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,Dogancilar Mah.,1541.0,326,325,323,331,329,4.726993865030675,4.6555891238670695,4.683890577507599,489.0,496.5,493.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Efeler Mah.,60067.0,19357,19274,19191,19261,19257,3.1031151521413443,3.1185815897409275,3.119229371137768,29035.5,28891.5,28885.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Firat Mah.,41500.0,21027,20936,20846,20905,20908,1.9736529224330623,1.9851710117196844,1.9848861679739813,31540.5,31357.5,31362.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,Gaziler Mah.,11220.0,6774,6745,6716,6714,6563,1.6563330380868024,1.6711349419124217,1.7095840316928235,10161.0,10071.0,9844.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Karanfil Mah.,7600.0,3694,3678,3662,3647,3643,2.057390362750406,2.0839045791061146,2.0861926983255557,5541.0,5470.5,5464.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Kaynaklar Merkez Mah.,9123.0,1891,1883,1875,1875,1873,4.824431517715494,4.8656,4.870795515216231,2836.5,2812.5,2809.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Kozagac Mah.,38071.0,21203,21112,21021,20965,20969,1.7955477998396454,1.81593131409492,1.8155849110591826,31804.5,31447.5,31453.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Kirklar Mah.,11189.0,3511,3496,3481,3544,3541,3.1868413557391055,3.1571670428893905,3.159841852584016,5266.5,5316.0,5311.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Menderes Mah.,44940.0,13080,13024,12967,12966,12957,3.4357798165137616,3.4659879685330863,3.46839546191248,19620.0,19449.0,19435.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Murathan Mah.,11202.0,3641,3625,3610,3646,3643,3.076627300192255,3.072408118486012,3.074938237716168,5461.5,5469.0,5464.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Seyhan Mah.,5000.0,2494,2483,2473,2511,2509,2.0048115477145148,1.9912385503783354,1.9928258270227182,3741.0,3766.5,3763.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Zafer Mah.,41418.0,1578,1571,1564,1597,1596,26.247148288973385,25.934877896055102,25.951127819548873,2367.0,2395.5,2394.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,Cagdas Mah.,121190.0,2358,2348,2338,2327,2325,51.395250212044104,52.07993124194242,52.1247311827957,3537.0,3490.5,3487.5,0.0,0.0,0.0,0,0,0,EXACT
Buca,Inkilap Mah.,93989.0,9679,9637,9596,9626,9624,9.710610600268623,9.764076459588614,9.76610556940981,14518.5,14439.0,14436.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,Izkent Mah.,9437.0,5152,5130,5108,5107,5104,1.8317158385093169,1.8478558840806736,1.8489420062695925,7728.0,7660.5,7656.0,0.0,0.0,0.0,0,0,0,EXACT
Buca,Sirinkapi Mah.,8330.0,4197,4179,4161,4165,4161,1.9847510126280676,2.0,2.0019226147560683,6295.5,6247.5,6241.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Bademli Mah.,7600.0,1313,1326,1339,1307,1307,5.788271134805789,5.814843152257077,5.814843152257077,1969.5,1960.5,1960.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Bahceli Mah.,4000.0,753,761,768,750,750,5.3120849933598935,5.333333333333333,5.333333333333333,1129.5,1125.0,1125.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Cumhuriyet Mah.,41900.0,4131,4172,4214,4130,4130,10.142822561123214,10.145278450363197,10.145278450363197,6196.5,6195.0,6195.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Deliktas Mah.,7900.0,1447,1462,1476,1454,1454,5.459571527297857,5.433287482806052,5.433287482806052,2170.5,2181.0,2181.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Demirtas Mah.,1270.0,263,266,268,264,264,4.828897338403042,4.8106060606060606,4.8106060606060606,394.5,396.0,396.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Denizkoy Mah.,4500.0,365,369,372,369,372,12.32876712328767,12.195121951219512,12.096774193548388,547.5,553.5,558.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Esentepe Mah.,3500.0,268,271,273,274,280,13.059701492537313,12.773722627737227,12.5,402.0,411.0,420.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Gokceagil Mah.,1300.0,250,253,255,254,257,5.2,5.118110236220472,5.058365758754864,375.0,381.0,385.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Kabakum Mah.,8500.0,1932,1951,1971,1972,1995,4.399585921325052,4.310344827586207,4.260651629072682,2898.0,2958.0,2992.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Katiralani Mah.,700.0,134,135,137,136,140,5.223880597014926,5.147058823529412,5.0,201.0,204.0,210.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Kocaoba Mah.,1550.0,134,135,137,136,140,11.567164179104477,11.397058823529411,11.071428571428571,201.0,204.0,210.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Kiratli Mah.,3100.0,680,687,694,681,681,4.5588235294117645,4.552129221732746,4.552129221732746,1020.0,1021.5,1021.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Kiroba Mah.,2510.0,70,71,71,75,82,35.857142857142854,33.46666666666667,30.609756097560975,105.0,112.5,123.0,0.0,0.0,0.0,0,0,0,BASE_EXACT
Dikili,Kizilcukur Mah.,1100.0,203,205,207,210,213,5.41871921182266,5.238095238095238,5.164319248826291,304.5,315.0,319.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Merdivenli Mah.,1300.0,198,200,202,202,202,6.565656565656566,6.435643564356436,6.435643564356436,297.0,303.0,303.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Nebiler Mah.,2600.0,192,194,196,192,192,13.541666666666666,13.541666666666666,13.541666666666666,288.0,288.0,288.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Salihler Mah.,12550.0,4016,4056,4097,4090,4138,3.125,3.0684596577017116,3.0328661188980184,6024.0,6135.0,6207.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Salimbey Mah.,75800.0,6341,6405,6469,6425,6478,11.953950480996689,11.797665369649806,11.701142327878975,9511.5,9637.5,9717.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Samanlikkoy Mah.,700.0,81,82,83,85,94,8.641975308641975,8.235294117647058,7.446808510638298,121.5,127.5,141.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Uzunburun Mah.,1800.0,298,301,304,300,303,6.040268456375839,6.0,5.9405940594059405,447.0,450.0,454.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Yahsibey Mah.,1200.0,225,227,230,232,234,5.333333333333333,5.172413793103448,5.128205128205129,337.5,348.0,351.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Yaylayurt Mah.,1500.0,503,508,513,510,515,2.982107355864811,2.9411764705882355,2.912621359223301,754.5,765.0,772.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Yenice Mah.,1150.0,107,108,109,110,114,10.74766355140187,10.454545454545455,10.087719298245615,160.5,165.0,171.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Candarli Mah.,19500.0,8381,8465,8550,8421,8519,2.326691325617468,2.3156394727467045,2.289001056462026,12571.5,12631.5,12778.5,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Caglan Mah.,555.0,113,114,115,117,122,4.911504424778761,4.743589743589744,4.549180327868853,169.5,175.5,183.0,0.0,0.0,0.0,0,0,0,EXACT
Dikili,Cukuralani Mah.,500.0,107,108,109,110,114,4.672897196261682,4.545454545454546,4.385964912280702,160.5,165.0,171.0,0.0,0.0,0.0,0,0,0,SUBSTRING
Dikili,Islamlar Mah.,3100.0,250,253,255,254,257,12.4,12.204724409448819,12.062256809338521,375.0,381.0,385.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Ataturk Mah.,31936.0,6745,6930,7121,6934,7122,4.734766493699036,4.6057109893279495,4.484133670317327,10117.5,10401.0,10683.0,0.0,0.0,0.0,0,0,0,EXACT
Foca,Cumhuriyet Mah.,4204.0,1483,1524,1566,1501,1589,2.834794335805799,2.800799467021985,2.6456891126494653,2224.5,2251.5,2383.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Fatih Mah.,4945.0,778,799,821,791,825,6.356041131105399,6.251580278128951,5.993939393939394,1167.0,1186.5,1237.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Fevzi Cakmak Mah.,24230.0,1810,1860,1911,1857,1913,13.386740331491712,13.0479267635972,12.665969681129116,2715.0,2785.5,2869.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Fevzipasa Mah.,3685.0,1150,1182,1214,1177,1177,3.2043478260869565,3.130841121495327,3.130841121495327,1725.0,1765.5,1765.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Haciveli Mah.,5700.0,2648,2721,2796,2715,2796,2.1525679758308156,2.0994475138121547,2.03862660944206,3972.0,4072.5,4194.0,0.0,0.0,0.0,0,0,0,EXACT
Foca,Ilipinar Mah.,3780.0,813,835,858,838,864,4.649446494464945,4.5107398568019095,4.375,1219.5,1257.0,1296.0,0.0,0.0,0.0,0,0,0,EXACT
Foca,Kazim Dirik Mah.,7320.0,4047,4158,4273,4151,4272,1.8087472201630839,1.763430498675018,1.7134831460674158,6070.5,6226.5,6408.0,0.0,0.0,0.0,0,0,0,EXACT
Foca,Koca Mehmetler Mah.,1863.0,191,196,202,198,208,9.75392670157068,9.409090909090908,8.95673076923077,286.5,297.0,312.0,0.0,0.0,0.0,0,0,0,EXACT
Foca,Kozbeyli Mah.,11194.0,875,899,924,895,925,12.793142857142858,12.507262569832402,12.101621621621621,1312.5,1342.5,1387.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Maresal Fevzi Cakmak Mah.,5015.0,878,902,927,894,924,5.711845102505695,5.609619686800895,5.427489177489178,1317.0,1341.0,1386.0,0.0,0.0,0.0,0,0,0,STRICT_FUZZY
Foca,Mustafa Kemal Ataturk Mah.,31678.0,6680,6864,7052,6780,6931,4.742215568862275,4.672271386430679,4.570480450151494,10020.0,10170.0,10396.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Yenibagarasi Mah.,16885.0,5264,5409,5558,5418,5536,3.2076367781155017,3.116463639719454,3.05003612716763,7896.0,8127.0,8304.0,0.0,0.0,0.0,0,0,0,EXACT
Foca,Yenikoy Mah.,1187.0,349,359,368,359,375,3.4011461318051577,3.3064066852367686,3.1653333333333333,523.5,538.5,562.5,0.0,0.0,0.0,0,0,0,EXACT
Foca,Ismetpasa Mah.,9860.0,3102,3187,3275,3219,3342,3.1785944551901997,3.063063063063063,2.950329144225015,4653.0,4828.5,5013.0,0.0,0.0,0.0,0,0,0,EXACT
Gaziemir,Ataturk Mah.,19800.0,6253,6266,6280,6254,6254,3.1664800895570124,3.165973776782859,3.165973776782859,9379.5,9381.0,9381.0,0.0,0.0,0.0,0,0,0,EXACT
Gaziemir,Atifbey Mah.,50285.0,15315,15347,15380,15268,15262,3.283382304929807,3.293489651558816,3.2947844319224218,22972.5,22902.0,22893.0,0.0,0.0,0.0,0,0,0,EXACT
Gaziemir,Beyazevler Mah.,29157.0,6844,6859,6873,6870,6870,4.260227936879018,4.24410480349345,4.24410480349345,10266.0,10305.0,10305.0,0.0,0.0,0.0,0,0,0,EXACT
Gaziemir,Hurriyet Mah.,27000.0,9959,9980,10001,10101,10101,2.7111155738527963,2.673002673002673,2.673002673002673,14938.5,15151.5,15151.5,0.0,0.0,0.0,0,0,0,EXACT
Gaziemir,Menderes Mah.,13800.0,7146,7161,7176,7188,7188,1.9311502938706968,1.9198664440734559,1.9198664440734559,10719.0,10782.0,10782.0,0.0,0.0,0.0,0,0,0,EXACT
Gaziemir,Sevgi Mah.,41059.0,7499,7515,7531,7417,7416,5.475263368449126,5.535796143993529,5.536542610571737,11248.5,11125.5,11124.0,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Ataturk Mah.,15789.0,2906,2979,3053,2956,3056,5.43324156916724,5.341339648173207,5.166557591623037,4359.0,4434.0,4584.0,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Kahramandere Mah.,34791.0,6134,6287,6444,6242,6368,5.671829149005543,5.573694328740788,5.463410804020101,9201.0,9363.0,9552.0,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Kucukkaya Mah.,10180.0,269,276,283,279,286,37.84386617100372,36.48745519713262,35.59440559440559,403.5,418.5,429.0,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Maltepe Mah.,15363.0,4313,4421,4531,4391,4469,3.5620217945745423,3.4987474379412435,3.4376818080107405,6469.5,6586.5,6703.5,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Mustafa Kemal Pasa Mah.,17786.0,4220,4325,4433,4391,4469,4.214691943127962,4.050557959462537,3.9798612665025734,6330.0,6586.5,6703.5,0.0,0.0,0.0,0,0,0,EXACT
