ILCE,MAHALLE,NUFUS,ALAN_M2,LST_C,NDVI,NDBI,KISI_BASI_M2
KINIK,YUKARI,679,440.0,38.16075828835278,0.3086577017696981,0.0295556724583399,0.65
KIRAZ,AHMETLER,138,1370.0,28.89527975925245,0.53934804614849,-0.0451825137961927,9.93
KIRAZ,AKPINAR,1281,4954.0,29.839154927403943,0.496626907113488,-0.0801122068266315,3.87
KIRAZ,ALTINOLUK,472,1100.0,27.8385797544846,0.5695474523899807,-0.122659902053732,2.33
KIRAZ,ARKACILAR,371,1600.0,38.0585480781718,0.4310882738750897,-0.008911059256502,4.31
KIRAZ,AVUNDURUK,139,1350.0,33.74077339921829,0.4936690299083979,-0.0579009345535978,9.71
KIRAZ,AYDOGDU,313,950.0,35.41507927492478,0.3634453571557748,-0.0285772660942512,3.04
KIRAZ,BAHCEARASI,444,1280.0,29.57107383270372,0.4878710658806803,-0.0664836324947733,2.88
KIRAZ,BASARAN,319,1000.0,31.133173329034005,0.4796579350260981,-0.0232764748876239,3.13
KIRAZ,CANAKCI,286,1980.0,31.73693224105305,0.4976952284362451,-0.0484115155903795,6.92
KIRAZ,CATAK,294,1110.0,28.40499152764116,0.488118420920245,-0.0742547827612338,3.78
KIRAZ,CAYAGZI,2128,9200.0,31.99584348919213,0.4885472866844392,-0.0692749307074466,4.32
KIRAZ,CERITLER,741,1900.0,35.01395490573539,0.4748421864988086,-0.0610476026821874,2.56
KIRAZ,CEVIZLI,1334,1700.0,30.33751334246428,0.4618230975438923,-0.0466609563779797,1.27
KIRAZ,COMLEKCI,762,1400.0,36.06956693276219,0.4406457820419722,-0.0418272648486422,1.84
KIRAZ,DOGANCILAR,1303,7400.0,31.38736160329203,0.5071770589294506,-0.0756978621190836,5.68
KIRAZ,DOKUZLAR,409,3200.0,29.99679907454907,0.4700125577239771,-0.0669608027955087,7.82
KIRAZ,EMENLER,316,2000.0,30.33407129421345,0.5086459903707836,-0.0481202006882538,6.33
KIRAZ,GEDIK,330,1000.0,35.16662641447544,0.4816403684682278,-0.0184928729958964,3.03
KIRAZ,HALILLER,1209,3800.0,34.68678823003747,0.4498327371430125,-0.026293505114274,3.14
KIRAZ,HISAR,439,2200.0,35.99322615289722,0.5181919556002977,-0.0704035854190617,5.01
KIRAZ,IGDELI,1458,5000.0,31.42811808162505,0.4103382046285308,0.0201133810344135,3.43
KIRAZ,KALEKOY,456,1000.0,34.03349186026233,0.4544520419250928,-0.062407903041854,2.19
KIRAZ,KARABAG,218,1600.0,34.865757177651545,0.5329954930719951,-0.0779912927525795,7.34
KIRAZ,KARABULU,446,3400.0,31.57599614209548,0.4635955143331195,-0.0116494173534008,7.62
KIRAZ,KARABURC,2505,4260.0,34.36601996645749,0.4586508490369674,-0.033502627696842,1.7
KIRAZ,KARAMAN,463,1200.0,37.01651612044056,0.4844212954562287,-0.0254747169664842,2.59
KIRAZ,KIBAR,390,400.0,34.11726835231498,0.2868349929420537,0.0317769727171848,1.03
KIRAZ,KIRKOY,655,8600.0,36.76219728935089,0.4840552704595506,-0.026366848879211,13.13
KIRAZ,MAVIDERE,679,1600.0,29.27998678938512,0.4274089180498039,0.0069989426253259,2.36
KIRAZ,MERSINLIDERE,556,700.0,31.506722082151644,0.4185831806635366,0.0117049084128468,1.26
KIRAZ,OLGUNLAR,1476,650.0,32.104915315561655,0.3520707434739708,0.0583411923180904,0.44
KIRAZ,ORENCIK,975,3100.0,30.308308380152948,0.4629466938940775,-0.0198031964506288,3.18
KIRAZ,OREN,590,400.0,29.940402453620127,0.4567579863177924,-0.0430426438353886,0.68
KIRAZ,PINARBASI,118,1700.0,29.178312237307097,0.5535148229026168,-0.0980997928107136,14.41
KIRAZ,SACLI,279,880.0,33.52407238850907,0.5512368442063439,-0.0938304002638246,3.15
KIRAZ,SARIKAYA,414,1100.0,34.14206888856714,0.4822422952573745,-0.060637854129582,2.66
KIRAZ,SARISU,367,1000.0,26.76896033777041,0.6153581901317916,-0.1209709063233714,2.72
KIRAZ,SEMSILER,581,1300.0,34.40105490973793,0.5055950874787889,-0.1012389405770799,2.24
KIRAZ,SIRIMLI,620,600.0,33.26857801337891,0.3867952631650194,0.0388087811071735,0.97
KIRAZ,SOLAKLAR,853,3770.0,34.30873188811188,0.3850447626589437,0.0454363771917712,4.42
KIRAZ,SULUDERE,1416,1700.0,34.612762739213736,0.5037487112897766,-0.0919353502400732,1.2
KIRAZ,TASLIYATAK,434,1400.0,30.668199539048867,0.394023060032827,0.0338812800646947,3.23
KIRAZ,TEKBICAKLAR,461,600.0,34.13162995541698,0.3967909678327277,0.0206109397219548,1.3
KIRAZ,TUMBULLAR,256,800.0,32.721121474930726,0.4872503626435411,-0.0340319976458439,3.12
KIRAZ,UMURCALI,483,1200.0,35.69747964606242,0.4759915385967589,-0.0524198494381528,2.48
KIRAZ,UMURLU,926,600.0,30.61396740942756,0.5156484942953066,-0.0407166399392881,0.65
KIRAZ,UZUNKOY,371,1000.0,29.57865383845312,0.558364968404332,-0.0811674716542803,2.7
KIRAZ,YAGLAR,448,1900.0,37.754699795813565,0.4314914636138265,-0.0043804003294799,4.24
KIRAZ,YENIKOY,573,800.0,35.59198449641251,0.4636979384832934,-0.0745555206379373,1.4
KIRAZ,YENI,2896,23800.0,34.92846082577543,0.2072622083928002,0.054926627886979,8.22
KIRAZ,YESILDERE,342,1000.0,35.106538971186914,0.3958685849674535,-0.0288644668338359,2.92
KONAK,2.KADRIYE,6167,5535.0,37.75305654383468,0.2556260511855804,0.0277346152376,0.9
KONAK,AKARCALI,3006,5500.0,36.63605824751539,0.1838762254805947,0.044530912309448,1.83
KONAK,AKDENIZ,317,3200.0,34.96496218662267,0.0910719041183299,0.0527373994773063,10.09
KONAK,AKINCI,377,1300.0,36.13102125488704,0.1048053224891562,0.0985202198008535,3.45
KONAK,ALSANCAK,5388,1580.0,35.29978737148124,0.1117014991668024,0.059995272977032,0.29
KONAK,ANADOLU,1642,1500.0,35.92697187655174,0.1287371645391269,0.0868692603642328,0.91
KONAK,ATILLA,10889,1280.0,35.43705002753054,0.0936913171340806,0.110684904206201,0.12
KONAK,BOGAZICI,3029,1488.0,36.75656492093802,0.1491775629186999,0.0720615908110795,0.49
KONAK,CANKAYA,9788,4503.0,34.94024710562354,0.1487671697679116,0.0512640936623026,0.46
KONAK,CENGIZTOPEL,2018,24420.0,36.39629544784864,0.2796035802980612,0.0032473438632741,12.1
KONAK,CINARLI,549,14000.0,35.75489219391594,0.1858772683786707,-0.0052893041606801,25.5
KONAK,CINARTEPE,5051,45400.0,33.26222209858241,0.2722152245317596,-0.0098494977607462,8.99
KONAK,EMIRSULTAN,1665,17225.0,36.65393976551872,0.1555083356171117,0.0415886154841308,10.35
KONAK,FERAHLI,6877,4070.0000000000005,35.63474663049919,0.1846188037801342,0.0549162303434117,0.59
KONAK,GOZTEPE,15322,33862.0,34.76775256977165,0.2063239604214206,0.0327001699923988,2.21
KONAK,GUNESLI,7588,8422.0,36.90561594596464,0.1143896450135868,0.1064310895752197,1.11
KONAK,GUZELYALI,16508,5886.0,36.17621579000003,0.1500307418154757,0.0650022653480067,0.36
KONAK,HILAL,2228,1100.0,37.075209489015535,0.2091336969181705,0.0351215668399908,0.49
KONAK,ISMETPASA,4120,2300.0,36.092603366943045,0.16593743823124,0.058947949399158,0.56
KONAK,KAHRAMANLAR,3969,4956.0,35.9756019780679,0.1249619193989687,0.0549978367771623,1.25
KONAK,KILICREIS,6684,5414.0,36.30865661458756,0.1073253912127893,0.1041174090619178,0.81
KONAK,KONAK,83,29696.0,35.698531505747745,0.1420394843109636,0.0487578146305904,357.78
KONAK,KULTUR,7689,14500.0,36.29606931687721,0.2436417322441619,0.0132203470449419,1.89
KONAK,LALE,3347,1000.0,35.73017961719102,0.2206336413810735,0.0225614840321424,0.3
KONAK,MEHMETALIAKMAN,6336,9412.0,35.12891889836007,0.2820351011491111,-0.0558132267010562,1.49
KONAK,MERSINLI,2024,1230.0,37.18052921245796,0.1462583721083032,0.0221710870556255,0.61
KONAK,MURAT,4866,1780.0,36.23725834926695,0.1668192242370643,0.0615662484305071,0.37
KONAK,MURATREIS,11182,13431.0,35.96380831285918,0.1292359975031074,0.0794735871377825,1.2
KONAK,NAMIKKEMAL,310,24414.0,33.367825563341235,0.3423508551084099,-0.050023808001388,78.75
KONAK,PIRIREIS,4344,1959.0,36.57977558676884,0.1354695982512583,0.0832487239734893,0.45
KONAK,SAYGI,4157,750.0,35.697403727512985,0.1409132943307842,0.0710515996907616,0.18
KONAK,ULUBATLI,7668,9500.0,35.31296558201886,0.1484407402262978,0.0639215632169248,1.24
KONAK,YENIDOGAN,1760,4162.0,37.50305032481364,0.135186353519584,0.0513851188787575,2.36
MENDERES,AHMETBEYLI,1073,26202.0,29.96491108069014,0.5936288553371669,-0.168170636727678,24.42
MENDERES,AKCAKOY,463,4209.0,39.64178005592096,0.3708519875641244,0.0062834391729804,9.09
MENDERES,ALTINTEPE,3871,7916.0,36.11324712509132,0.3741552269697273,-0.0432927583251106,2.04
MENDERES,ATAKOY,1877,4460.0,29.41252026228317,0.6024775919412945,-0.1824289397848619,2.38
MENDERES,ATA,2203,15658.0,37.599907924526654,0.3230937241133887,0.0170379964076711,7.11
MENDERES,BULGURCA,2079,19176.0,39.29227907713928,0.3377892230658872,0.0147742438033939,9.22
MENDERES,CAKALTEPE,673,3167.0,31.589990728848413,0.5186247764423069,-0.0943409043621535,4.71
MENDERES,CAMONU,1791,2542.0,31.263241731300337,0.5000244230582233,-0.126478840692321,1.42
MENDERES,CATALCA,606,3786.0,34.87720385651912,0.4618463565382305,-0.0596451418554288,6.25
MENDERES,CILE,788,5572.0,31.06588813042195,0.5882479325548441,-0.1668484989130912,7.07
MENDERES,CILEME,1931,24349.0,34.30640596256987,0.3928316891625845,0.003027789928924,12.61
MENDERES,CUKURALTI,6000,14616.0,29.67687674922732,0.5978464895152145,-0.1832125323435526,2.44
MENDERES,CUNEYTBEY,9245,16619.0,38.46106630197453,0.2092481645107771,0.0384236859484369,1.8
MENDERES,DEGIRMENDERE,1634,7345.0,32.40233087552264,0.4685230589714821,-0.1208703634781813,4.5
MENDERES,DEVELI,2556,5878.0,37.24504051422436,0.3412801954843441,0.0145893170063083,2.3
MENDERES,EFEMCUKURU,428,2838.0,34.28875293840067,0.4831933637934442,-0.0789078891066792,6.63
MENDERES,GOLCUKLER,6109,22473.0,37.60425164655494,0.3183963301167216,0.0124680989127084,3.68
MENDERES,GOLOVA,234,2610.0,30.3863661453354,0.5988202652442038,-0.1431535878404675,11.15
MENDERES,GORECECUMHURIYET,2831,10093.0,36.060532292699904,0.4444562073769284,-0.0553408533822865,3.57
MENDERES,GUMULDURATATURK,1613,5230.0,29.43449349414444,0.5939235062657386,-0.1776848761840255,3.24
MENDERES,GUMULDURCUMHURIYET,780,4140.0,29.263136021503225,0.6512787458880244,-0.207358575464437,5.31
MENDERES,GUMULDURFEVZICAKMAK,4639,14447.0,30.25178460677888,0.519720697140655,-0.1290819411097206,3.11
MENDERES,GUMULDURINONU,1127,2287.0,28.04815959454613,0.6556041765748899,-0.2286288891970075,2.03
MENDERES,KARAKUYU,979,8323.0,33.59468888363508,0.4491062631131797,-0.1011206378205684,8.5
MENDERES,KASIMPASA,7077,19090.0,37.13516289174088,0.2333114636093251,0.0141208180423598,2.7
MENDERES,KELER,144,3904.0,30.321510767365883,0.4906413209610875,-0.1245774458373001,27.11
MENDERES,KEMALPASA,10672,27073.0,34.27049042752031,0.3257077147925931,-0.048525096262558,2.54
MENDERES,KISIK,481,4077.0,35.26884166259313,0.4380212389900497,-0.0594332859620078,8.48
MENDERES,KUNER,2780,7669.0,34.84900034973757,0.5071188318282805,-0.0918485149645804,2.76
MENDERES,MITHATPASA,6915,16595.0,37.18613392841824,0.2082281987878395,0.0416105826949714,2.4
MENDERES,OGLANANASIATATURK,1409,3072.0,36.95706498753653,0.351397040363155,-0.0093960843657202,2.18
MENDERES,ORTA,2910,11718.0,29.820963971531743,0.5429044921210081,-0.1765641145123503,4.03
MENDERES,OZDERECUMHURIYET,1654,15233.0,30.73150446395699,0.5665678172226625,-0.1539788695685004,9.21
MENDERES,SANCAKLI,855,3968.0,33.76476098029078,0.4793720343990615,-0.074213766157529,4.64
MENDERES,SASAL,518,6925.0,36.08375396214849,0.4482612056804583,-0.0093540614805857,13.37
MENDERES,TEKELIATATURK,1556,7573.0,35.843265882662784,0.3548645872597444,0.0098622861500787,4.87
MENEMEN,29EKIM,9055,754400.0,34.28363526502253,0.3988271291568989,-0.0582844013311277,83.31
MENEMEN,30AGUSTOS,19083,52940.0,36.50143000598111,0.1967081347441251,0.0091966127866906,2.77
MENEMEN,75.YILCUMHURIYET,457,2180.0,33.95278231100064,0.3173620573070811,-0.062518654635168,4.77
MENEMEN,85.YILCUMHURIYET,1964,5400.0,33.29716321170687,0.3041768627640775,-0.0485508287870181,2.75
MENEMEN,9EYLUL,10552,57740.0,36.94592057792709,0.310034913967694,-0.0306652820967605,5.47
MENEMEN,AHIHIDIR,2494,16649.0,34.9977246897069,0.3861093957533622,-0.0677420223997017,6.68
MENEMEN,ALANICI,379,1459.0,32.07450504016667,0.4612807850899507,-0.0667162740273437,3.85
MENEMEN,ATATURK,3906,10600.0,37.063301322593226,0.1084750610595663,0.0448066475878251,2.71
MENEMEN,AYVACIK,402,2134.0,36.55074132264927,0.4005707063033595,-0.0530976664920558,5.31
MENEMEN,BAGCILAR,167,9000.0,35.79201990021941,0.4096464508658161,-0.0260785451986087,53.89
MENEMEN,BELEN,294,1024.0,36.77137934482195,0.4165380849087557,-0.031986489297317,3.48
MENEMEN,BOZALAN,273,3426.0,32.290829708532165,0.5311957031387406,-0.1235221637304259,12.55
MENEMEN,CAMIIKEBIR,1412,2403.0,35.86744124777089,0.3919594993610248,-0.075736138712071,1.7
MENEMEN,CAVUS,398,2250.0,35.92634070020576,0.3985022024407149,-0.0771011452893757,5.65
MENEMEN,DOGA,576,4509.0,37.01255017039114,0.3906888096769517,-0.0161545714681683,7.83
MENEMEN,EMIRALEMMERKEZ,1484,4021.0,34.726050187418835,0.4157001079318026,-0.0861399043862076,2.71
MENEMEN,ESATPASA,9611,28251.0,37.78086981054872,0.1897466567459687,0.0166287888645126,2.94
MENEMEN,GAYBI,568,475.0,37.8842549991514,0.1474830232651773,0.0869775410992198,0.84
MENEMEN,GAZI,6038,7007.0,36.45131656492905,0.1882238592904221,0.0612236960963925,1.16
MENEMEN,GOKTEPE,845,2500.0,33.45799598454565,0.4782338429252514,-0.0881898053193901,2.96
MENEMEN,GORECE,362,3800.0,35.95877057210829,0.4450036320606592,-0.0592848514253337,10.5
MENEMEN,GUNERLI,243,1700.0,34.62410229099391,0.3487736452405237,-0.042704680348353,7.0
MENEMEN,HASANLAR,299,1551.0,35.31000583424013,0.4824809432610637,-0.0921718745459512,5.19
MENEMEN,HATUNDERE,3329,738.0,36.60227570345432,0.4018757142796202,-0.0278780762968117,0.22
MENEMEN,HAYKIRAN,1034,6715.0,37.63741074423248,0.4152553338132386,-0.0396076101274874,6.49
MENEMEN,IGNEDERE,125,3660.0,35.37825266038198,0.4535331412747403,-0.1011371801861984,29.28
MENEMEN,INCIRLIPINAR,6091,3840.0,36.66532269216584,0.1373655526108766,0.0694526685990071,0.63
MENEMEN,IRMAK,8390,3426.0,34.43729023295035,0.3164878540469097,-0.0374367888087335,0.41
MENEMEN,ISMETINONU,13116,133700.0,34.541615669405914,0.2129411290570556,0.0154686960834514,10.19
MENEMEN,KARAORMAN,109,29700.0,30.106726143175862,0.578749267518947,-0.1672381367796505,272.48
MENEMEN,KASIMPASA,15287,36910.0,32.036498822453154,0.4732295320046736,-0.1103067208514227,2.41
MENEMEN,KEMALATATURK,6457,14500.0,32.0270030208733,0.4763652115002366,-0.1041316259071477,2.25
MENEMEN,KESIK,731,3170.0,33.59335618656718,0.3531980634623536,-0.0669445176118574,4.34
MENEMEN,MERMERLI,7981,22100.0,36.5209738696599,0.3840437634092007,-0.0622203243450991,2.77
MENEMEN,MUSABEY,295,1162.0,34.068034246134886,0.4118580218193038,-0.1068149811688593,3.94
MENEMEN,SUZBEYLI,43,2760.0,27.565822344438665,-0.1944113466365132,-0.0996850222890511,64.19
MENEMEN,TELEKLER,143,2200.0,39.85332790807286,0.3470682022454365,0.0728542614455329,15.38
MENEMEN,TURGUTLAR,53,2831.0,32.63326756682408,0.5477925857716182,-0.1241809572322086,53.42
MENEMEN,TUZCULLU,278,1120.0,34.3973477108584,0.308851174158013,-0.0219714577979167,4.03
MENEMEN,UGURMUMCU,16975,22078.0,37.51430261348117,0.1486752937458091,0.0593764408345601,1.3
MENEMEN,ULUS,4062,1400.0,35.60704407550485,0.2293897832047655,-0.0121519160931157,0.34
MENEMEN,VILLAKENT,2915,14710.0,39.36988317339922,0.2473880728887515,0.0362391653266767,5.05
MENEMEN,YAHSELLI,4668,140.0,36.15634551993174,0.3751077977368939,-0.0365700267828923,0.03
MENEMEN,YAYLA,987,5474.0,31.790584373570315,0.5356727804986926,-0.1263637114806356,5.55
MENEMEN,YESILPINAR,4240,3995.0,33.65879032100703,0.4660564654701178,-0.0923928452093986,0.94
MENEMEN,YILDIRIM,1342,8750.0,35.83021187397952,0.3548047342850141,-0.0515610788374842,6.52
MENEMEN,ZEYTINLIK,3063,4260.0,36.65833124857956,0.1523582465159533,0.0533419693003823,1.39
NARLIDERE,2.INONU,8492,13380.0,26.407939287443533,0.6730605610647148,-0.2718415430530843,1.58
NARLIDERE,ALTIEVLER,2224,4297.0,33.34787442596526,0.3820294985208923,-0.0925695674806294,1.93
NARLIDERE,CATALKAYA,6488,20855.0,33.78791592840622,0.2617416612333296,-0.0128656717371007,3.21
NARLIDERE,HUZUR,6803,53002.0,32.32198161159445,0.4028440446005376,-0.0870739545132681,7.79
NARLIDERE,ILICA,8231,29975.0,31.316705066907733,0.4037046127693454,-0.0988240656649751,3.64
NARLIDERE,LIMANREIS,3213,32949.0,28.298152276304258,0.6029258847034383,-0.2088555469896608,10.25
NARLIDERE,NARLI,7321,34334.0,30.51408507638357,0.5798462751774905,-0.2041065889636097,4.69
NARLIDERE,SAHILEVLERI,2016,7774.0,33.5011287855768,0.4178347067689082,-0.1061150834372665,3.86
NARLIDERE,YENIKALE,5217,31728.0,34.59556833639923,0.2057938727849803,0.0026490167662773,6.08
ODEMIS,AKINCILAR,1454,3000.0,37.293001779953634,0.2158342884996307,0.0324998658180958,2.06
ODEMIS,ALASARLI,411,3048.0,35.73117721066314,0.4945665314576327,-0.0813778203343889,7.42
ODEMIS,ANAFARTALAR,9255,27764.0,38.28089707002328,0.2059925756159324,0.0531175177036006,3.0
ODEMIS,ARTICAK,104,1852.0,25.975731480305274,0.6325825245360526,-0.2127116228901129,17.81
ODEMIS,BADEMLI,2334,7994.0,31.955229995322878,0.486267630086635,-0.0964201770417617,3.43
ODEMIS,BALABANLI,848,2695.0,35.13325083607343,0.4923854826533211,-0.0859818118788793,3.18
ODEMIS,BAYIRLI,235,2000.0,26.34461508278117,0.659171959607082,-0.200497659405936,8.51
ODEMIS,BEBEKLER,127,2967.0,28.01099089934328,0.6670204032191988,-0.2407527949169221,23.36
ODEMIS,BENGISU,5146,5276.0,38.14994680610066,0.2022322753962727,0.0954186652650945,1.03
ODEMIS,BEYAZITLAR,208,6780.0,36.5284883164652,0.5257692368567248,-0.0714679628245056,32.6
ODEMIS,BICAKCI,1755,7455.0,27.129768761936123,0.5982447299962783,-0.1585292365432428,4.25
ODEMIS,BIRGI,1741,6913.0,34.218689649444585,0.5139294530815557,-0.0645935567020805,3.97
ODEMIS,BOZCAYAKA,468,3460.0,37.880266492982365,0.4114429256577777,0.0128596685515566,7.39
ODEMIS,BOZDAG,481,5464.0,25.70470782929284,0.5101790017084444,-0.1403786275025877,11.36
ODEMIS,BUCAK,346,2580.0,35.68118583387994,0.4637865545009084,-0.0176716656541245,7.46
ODEMIS,BULBULLER,115,2610.0,33.79237617793044,0.5556509032370083,-0.1227830108542784,22.7
ODEMIS,BUYUKAVULCUK,265,923.0,39.06445802564019,0.4260953849403278,-0.06368609740127,3.48
ODEMIS,CAGLAYAN,109,60600.0,30.25341416350976,0.637263073060584,-0.1987961373775604,555.96
ODEMIS,CAMLICA,341,2183.0,34.75491366034497,0.4765494365778335,-0.0681024397478816,6.4
ODEMIS,CAMYAYLA,346,2198.0,27.35565498822569,0.6867932766335691,-0.2256497272494257,6.35
ODEMIS,CAYIR,603,2266.0,28.022244350140607,0.5943829758279919,-0.1650585788876707,3.76
ODEMIS,CAYLI,1327,12300.0,36.45045966941103,0.4541327737780914,-0.0753436268402437,9.27
ODEMIS,CEVIZALAN,198,885.0,33.021599824119576,0.461926856028891,-0.0046893813562649,4.47
ODEMIS,DEMIRCILI,723,4761.0,35.444944306525045,0.424547802070692,-0.062167163734537,6.59
ODEMIS,DEMIRDERE,491,2763.0,26.951886186344105,0.4948961315122783,-0.0939196049375759,5.63
ODEMIS,DOLAYLAR,261,3470.0,30.6099584354888,0.5857633822481284,-0.1643182926335599,13.3
ODEMIS,EMIRLI,1000,4014.9999999999995,34.35381031745589,0.5047529153293356,-0.0918933758825664,4.01
ODEMIS,EMMIOGLU,1736,9989.0,36.84490399965111,0.4495158470922726,-0.100095669652209,5.75
ODEMIS,ERTUGRUL,520,2595.0,34.96209665877724,0.3110424624572332,-0.0063313477641326,4.99
ODEMIS,GERCEKLI,528,1976.0,36.3177065900953,0.4805491249376889,-0.0702153487862847,3.74
ODEMIS,GERELI,919,3253.0,37.04403091785609,0.4433197694041609,-0.0101695215080829,3.54
ODEMIS,GOLCUK,2163,13255.0,31.45554590765552,0.4328752738839204,-0.0856429928679803,6.13
ODEMIS,GUNEY,405,1412.0,32.213321994162065,0.3471021999532356,-0.030199898438307,3.49
ODEMIS,GUNLUCE,1106,3940.0,34.06267559431717,0.5101262708891358,-0.1154806462660564,3.56
ODEMIS,HACIHASAN,218,1625.0,29.35559668085337,0.5707542876835684,-0.1110267215340602,7.45
ODEMIS,HAMAM,562,2297.0,27.400237183573893,0.6149766761239877,-0.1473928952957827,4.09
ODEMIS,HORZUM,522,5418.0,29.46512852708457,0.5452844941345991,-0.1137842699373475,10.38
ODEMIS,HURRIYET,6271,16090.0,34.413854606358484,0.3985125849661137,-0.0690863491193977,2.57
ODEMIS,ILKKURSUN,146,10426.0,38.54198610650866,0.4035210861306081,-0.0465273924717276,71.41
ODEMIS,ISIK,93,3200.0,37.27273540193875,0.5030087911275796,-0.0733833962541628,34.41
ODEMIS,KARADOGAN,548,2092.0,37.44657932971902,0.4658906025944283,-0.0966724262914608,3.82
ODEMIS,KARAKOVA,125,1843.0,34.32517577232216,0.5042350908444742,-0.123459348786803,14.74
ODEMIS,KAYAKOY,1057,15574.0,37.13662957284672,0.4891680833169414,-0.104148830936117,14.73
ODEMIS,KAYMAKCI,5634,15925.0,38.24012854864621,0.4222081087050153,-0.0100943385326108,2.83
ODEMIS,KAZANLI,413,3765.0,34.58318723910319,0.5340758382047832,-0.1314259726267043,9.12
ODEMIS,KEMENLER,423,1765.0,34.80362240784611,0.4595713188944652,-0.0416520261526626,4.17
ODEMIS,KEMER,238,1852.0,27.350318002452727,0.5214817302314749,-0.1177498813152897,7.78
ODEMIS,KERPICLIK,195,1664.0,30.616277143036463,0.608901274992746,-0.1756494708429223,8.53
ODEMIS,KISLA,127,3150.0,40.25963608513145,0.3708597243018263,0.0499907009024561,24.8
ODEMIS,KIZILCAAVLU,463,1377.0,29.75179104640765,0.5945153747618518,-0.1561757007224087,2.97
ODEMIS,KIZILCA,119,4054.9999999999995,36.45745880418716,0.4684224206767329,-0.0710944556373953,34.08
ODEMIS,KOFUNDERE,231,1910.0,38.6346628352892,0.3979569253705751,0.0461693889768699,8.27
ODEMIS,KONAKLI,1469,9980.0,33.944121210674794,0.5214058148604969,-0.1264832056771012,6.79
ODEMIS,KOSELER,499,1457.0,33.73062546877192,0.5263083431717842,-0.0851625729309556,2.92
ODEMIS,KUCUKAVULCUK,444,3546.0,38.70126558777351,0.4331778305103901,-0.0164846700254192,7.99
ODEMIS,KUCUKOREN,367,7146.0,27.98329505441018,0.5514180981281163,-0.1022448950773098,19.47
ODEMIS,KURE,429,3186.0,28.39853598800085,0.6017635478192086,-0.1434745489932734,7.43
ODEMIS,KURUCUOVA,818,7860.0,39.06047520576906,0.4146786216252711,0.0023132323411881,9.61
ODEMIS,KUTLUBEYLER,145,500.0,32.681344025546814,0.506748397035845,-0.0501359636132822,3.45
ODEMIS,KUVVETLI,1874,24018.0,37.46170411261795,0.452325150299702,-0.1086530407618373,12.82
ODEMIS,MESCITLI,590,4116.0,35.187742672355455,0.4829775756267645,-0.0935367005936333,6.98
ODEMIS,MESRUTIYET,929,3243.0,40.04843466819575,0.1980253785311912,0.1125241374654548,3.49
ODEMIS,MIMARSINAN,2450,6404.0,36.94405316942394,0.2458979752924971,0.0159639335508538,2.61
ODEMIS,MURSALLI,257,4110.0,35.26487496753593,0.4583986435602675,-0.0707926052002951,15.99
ODEMIS,OCAKLI,385,1525.0,38.54458633495416,0.4656351032766306,-0.0625293171446123,3.96
ODEMIS,OGUZLAR,116,2640.0,34.13046593540094,0.3793810510709398,-0.063681841412171,22.76
ODEMIS,ORHANGAZI,320,2340.0,37.37895377331382,0.399715404491491,0.0190574506611275,7.31
ODEMIS,ORTAKOY,127,5460.0,35.30393711976672,0.4319718488130501,-0.0702613350345312,42.99
ODEMIS,OVACIK,181,1910.0,30.218384707277973,0.5105703468140708,-0.1059412254090326,10.55
ODEMIS,OVAKENT,2049,10488.0,33.51293330274486,0.5401662890272851,-0.1368801764427324,5.12
ODEMIS,PIRINCCI,421,5675.0,32.06051747938449,0.5558231548662278,-0.1302655321162259,13.48
ODEMIS,SEKIKOY,395,2996.0,36.769542964099344,0.4673530615851301,-0.0939928080761448,7.58
ODEMIS,SEYREKLI,507,6000.0,35.985609660214,0.4846527182648377,-0.1440962980835561,11.83
ODEMIS,SIRINKOY,135,4080.0,36.03476463310528,0.5022481174197121,-0.0977734259910341,30.22
ODEMIS,SUCIKTI,96,500.0,30.028669890646345,0.5607503168461542,-0.1415380489812042,5.21
ODEMIS,SULEYMANDEMIREL,10347,24554.0,39.40699399497648,0.2579759781640321,0.0177410287783584,2.37
ODEMIS,SULEYMANLAR,58,2508.0,30.727629327425127,0.5238369283467516,-0.0761676838963617,43.24
ODEMIS,TEKKE,335,3170.0,27.589800882073384,0.54323260586239,-0.1368396537586762,9.46
ODEMIS,TOSUNLAR,173,1484.0,28.02560121002408,0.6475190440768949,-0.2373664593867665,8.58
ODEMIS,TURKMEN,4649,15592.0,38.13050033204798,0.3949492186437773,-0.0701179419999634,3.35
ODEMIS,TURKONU,304,4000.0,39.90898148700109,0.4112943076604093,0.009260952583574,13.16
ODEMIS,UCEYLUL,4380,42639.0,36.84331557319177,0.4779840233210206,-0.1314516392202047,9.73
ODEMIS,UCKONAK,520,5783.0,35.80879833429656,0.4680800601493026,-0.0226116963615373,11.12
ODEMIS,UMURBEY,2621,7300.0,35.87765816411044,0.3163410344461379,-0.0454574941716904,2.79
ODEMIS,UZUMLU,228,2430.0,34.98464255911922,0.5717731714821043,-0.1520514196122182,10.66
ODEMIS,UZUNDERE,188,5690.0,36.9946907008912,0.4028366464904369,-0.0282755143363476,30.27
ODEMIS,VELILER,154,5148.0,32.75856414317167,0.5041343541572464,-0.0671440515402935,33.43
ODEMIS,YENICEKOY,757,4745.0,38.056130510534416,0.4298782943127485,-0.0886115141218338,6.27
ODEMIS,YESILKOY,187,1660.0,34.208025439833044,0.5027289156988118,-0.100611039367177,8.88
ODEMIS,YILANLI,117,500.0,28.9951846018823,0.5205350938554961,-0.1027290422533441,4.27
